sales_id,product_id,sale_date,retailer_id,quantity_sold,selling_price
1445,67,2023-07-10,20,181,20.46
1446,68,2023-07-10,151,279,23.94
1447,70,2023-07-10,152,42,49.01
1448,73,2023-07-10,57,45,37.06
1449,75,2023-07-10,138,109,37.58
1450,76,2023-07-10,19,66,18.86
1451,78,2023-07-10,23,34,55.23
1452,79,2023-07-10,12,71,29.08
1453,81,2023-07-10,49,99,33.17
1454,82,2023-07-10,59,113,41.68
1455,83,2023-07-10,43,15,41.55
1456,84,2023-07-10,129,149,37.72
1457,86,2023-07-10,27,45,162.3
1458,87,2023-07-10,204,80,113.12
1459,88,2023-07-10,109,46,162.32
1460,90,2023-07-10,97,46,124.67
1461,92,2023-07-10,119,72,141.57
1462,94,2023-07-10,66,120,104.95
1463,95,2023-07-10,126,48,110.57
1464,96,2023-07-10,213,95,138.37
1465,97,2023-07-10,61,77,101.84
1466,98,2023-07-10,42,138,159.97
1467,102,2023-07-10,3,190,178.31
1468,103,2023-07-10,40,68,121.1
1469,106,2023-07-10,87,80,175.19
1470,107,2023-07-10,121,333,148.09
1471,108,2023-07-10,19,124,134.64
1472,109,2023-07-10,50,190,188.12
1473,110,2023-07-10,20,106,86.17
1474,111,2023-07-10,120,81,102.08
1475,112,2023-07-10,67,32,91.42
1476,115,2023-07-10,49,86,98.46
1477,116,2023-07-10,36,91,119.57
1478,120,2023-07-10,213,99,148.81
1479,122,2023-07-10,208,150,28.8
1480,126,2023-07-10,90,125,137.64
1481,127,2023-07-10,106,94,127.74
1482,129,2023-07-10,94,160,120.75
1483,130,2023-07-10,26,207,47.86
1484,131,2023-07-10,96,75,33.79
1485,132,2023-07-10,58,56,144.35
1486,133,2023-07-10,103,181,69.86
1487,134,2023-07-10,104,140,93.1
1488,135,2023-07-10,1,79,35.65
1489,137,2023-07-10,124,46,160.52
1490,139,2023-07-10,12,50,68.23
1491,140,2023-07-10,83,20,149.75
1492,141,2023-07-10,194,48,109.57
1493,143,2023-07-10,132,113,142.0
1494,144,2023-07-10,164,88,148.02
1495,145,2023-07-10,182,133,31.19
1496,146,2023-07-10,188,53,89.25
1497,154,2023-07-10,8,173,38.92
1498,156,2023-07-10,27,94,96.19
1499,157,2023-07-10,67,94,46.34
1500,158,2023-07-10,25,109,23.21
1501,159,2023-07-10,44,121,108.33
1502,161,2023-07-10,78,153,59.37
1503,163,2023-07-10,30,244,66.19
1504,165,2023-07-10,10,109,114.47
1505,167,2023-07-10,30,108,60.11
1506,168,2023-07-10,162,165,46.64
1507,169,2023-07-10,91,249,28.09
1508,1,2023-07-17,71,113,45.52
1509,2,2023-07-17,39,40,18.17
1510,3,2023-07-17,138,104,14.82
1511,4,2023-07-17,25,67,8.14
1512,5,2023-07-17,32,99,37.02
1513,6,2023-07-17,59,43,11.58
1514,9,2023-07-17,21,92,20.66
1515,10,2023-07-17,178,140,15.35
1516,11,2023-07-17,8,248,28.69
1517,12,2023-07-17,116,43,35.38
1518,13,2023-07-17,40,235,42.18
1519,14,2023-07-17,83,56,33.25
1520,15,2023-07-17,87,111,44.58
1521,16,2023-07-17,50,205,38.49
1522,19,2023-07-17,184,66,47.21
1523,21,2023-07-17,85,159,12.53
1524,22,2023-07-17,179,352,16.44
1525,23,2023-07-17,64,158,38.89
1526,24,2023-07-17,86,83,32.11
1527,26,2023-07-17,124,140,25.86
1528,27,2023-07-17,68,441,11.87
1529,30,2023-07-17,148,124,34.41
1530,34,2023-07-17,59,73,45.33
1531,39,2023-07-17,97,91,32.57
1532,40,2023-07-17,17,24,10.41
1533,44,2023-07-17,86,147,50.28
1534,46,2023-07-17,6,36,37.83
1535,48,2023-07-17,29,258,14.69
1536,49,2023-07-17,80,176,51.2
1537,50,2023-07-17,135,62,22.89
1538,51,2023-07-17,122,171,41.06
1539,53,2023-07-17,177,93,38.78
1540,55,2023-07-17,120,42,44.08
1541,56,2023-07-17,128,15,9.71
1542,57,2023-07-17,148,153,34.74
1543,59,2023-07-17,61,42,51.73
1544,60,2023-07-17,28,100,19.39
1545,61,2023-07-17,10,115,46.04
1546,62,2023-07-17,33,25,45.93
1547,63,2023-07-17,187,112,55.6
1548,64,2023-07-17,205,136,17.86
1549,65,2023-07-17,115,97,49.72
1550,66,2023-07-17,1,30,47.38
1551,67,2023-07-17,67,104,19.86
1552,68,2023-07-17,16,145,23.37
1553,70,2023-07-17,159,129,50.85
1554,73,2023-07-17,184,50,37.4
1555,75,2023-07-17,198,167,37.27
1556,78,2023-07-17,12,19,54.65
1557,79,2023-07-17,53,228,30.54
1558,80,2023-07-17,82,28,24.02
1559,81,2023-07-17,28,67,33.25
1560,82,2023-07-17,198,252,42.98
1561,84,2023-07-17,68,321,38.58
1562,86,2023-07-17,41,243,166.86
1563,87,2023-07-17,7,246,113.64
1564,88,2023-07-17,159,288,166.96
1565,90,2023-07-17,71,65,122.75
1566,91,2023-07-17,147,90,90.28
1567,92,2023-07-17,186,93,138.0
1568,94,2023-07-17,29,180,101.82
1569,95,2023-07-17,135,57,114.01
1570,96,2023-07-17,62,153,141.96
1571,98,2023-07-17,20,140,162.37
1572,99,2023-07-17,43,88,186.82
1573,101,2023-07-17,28,11,117.58
1574,102,2023-07-17,139,117,174.91
1575,105,2023-07-17,82,90,102.79
1576,106,2023-07-17,125,97,170.84
1577,109,2023-07-17,46,97,192.78
1578,111,2023-07-17,37,99,101.71
1579,113,2023-07-17,92,56,77.51
1580,119,2023-07-17,76,50,59.36
1581,120,2023-07-17,138,158,142.32
1582,122,2023-07-17,128,104,28.98
1583,124,2023-07-17,131,108,41.96
1584,126,2023-07-17,111,86,137.22
1585,127,2023-07-17,201,74,129.14
1586,128,2023-07-17,6,72,35.87
1587,129,2023-07-17,84,142,118.77
1588,131,2023-07-17,205,136,34.82
1589,132,2023-07-17,102,68,143.48
1590,133,2023-07-17,137,120,70.78
1591,137,2023-07-17,173,84,168.03
1592,144,2023-07-17,193,126,155.49
1593,145,2023-07-17,63,117,31.13
1594,146,2023-07-17,167,180,92.73
1595,150,2023-07-17,91,150,60.04
1596,155,2023-07-17,220,140,111.5
1597,156,2023-07-17,217,90,97.36
1598,157,2023-07-17,155,84,48.53
1599,158,2023-07-17,90,149,23.25
1600,159,2023-07-17,118,116,105.7
1601,161,2023-07-17,72,143,61.67
1602,163,2023-07-17,90,99,65.34
1603,164,2023-07-17,2,90,33.06
1604,166,2023-07-17,157,84,76.25
1605,168,2023-07-17,124,84,48.77
1606,169,2023-07-17,84,123,28.92
1607,1,2023-07-24,67,117,45.71
1608,5,2023-07-24,142,61,36.67
1609,10,2023-07-24,216,228,14.95
1610,11,2023-07-24,151,381,28.31
1611,12,2023-07-24,205,81,35.33
1612,13,2023-07-24,58,77,42.14
1613,15,2023-07-24,90,141,44.56
1614,16,2023-07-24,158,110,37.51
1615,17,2023-07-24,142,60,8.71
1616,19,2023-07-24,33,165,45.93
1617,20,2023-07-24,116,94,19.61
1618,23,2023-07-24,59,89,39.49
1619,24,2023-07-24,42,135,32.9
1620,25,2023-07-24,149,113,43.89
1621,26,2023-07-24,121,366,25.26
1622,27,2023-07-24,191,259,11.59
1623,28,2023-07-24,145,48,45.25
1624,30,2023-07-24,137,77,35.81
1625,31,2023-07-24,58,116,47.05
1626,34,2023-07-24,101,42,45.8
1627,38,2023-07-24,208,44,28.82
1628,39,2023-07-24,49,134,32.83
1629,42,2023-07-24,82,176,38.64
1630,44,2023-07-24,158,132,52.0
1631,45,2023-07-24,95,55,17.31
1632,48,2023-07-24,92,48,14.43
1633,49,2023-07-24,46,81,50.29
1634,50,2023-07-24,115,96,22.75
1635,51,2023-07-24,77,75,42.52
1636,52,2023-07-24,84,55,21.77
1637,53,2023-07-24,156,180,39.68
1638,54,2023-07-24,17,64,24.98
1639,57,2023-07-24,27,150,35.32
1640,59,2023-07-24,73,91,51.77
1641,62,2023-07-24,96,30,45.43
1642,63,2023-07-24,23,165,55.99
1643,64,2023-07-24,140,135,18.07
1644,66,2023-07-24,133,44,46.08
1645,67,2023-07-24,82,250,19.6
1646,71,2023-07-24,191,100,38.71
1647,72,2023-07-24,109,136,54.3
1648,73,2023-07-24,56,88,36.33
1649,74,2023-07-24,153,90,37.13
1650,78,2023-07-24,114,39,54.62
1651,81,2023-07-24,163,68,33.71
1652,82,2023-07-24,31,110,43.06
1653,84,2023-07-24,68,315,39.4
1654,86,2023-07-24,76,47,169.45
1655,87,2023-07-24,77,91,112.95
1656,89,2023-07-24,218,15,158.5
1657,91,2023-07-24,215,126,88.78
1658,92,2023-07-24,55,88,138.13
1659,94,2023-07-24,16,118,101.07
1660,95,2023-07-24,176,83,109.59
1661,96,2023-07-24,195,153,139.38
1662,98,2023-07-24,53,297,154.33
1663,99,2023-07-24,6,67,186.74
1664,101,2023-07-24,63,28,114.42
1665,102,2023-07-24,145,130,182.54
1666,105,2023-07-24,149,84,103.25
1667,107,2023-07-24,147,80,148.73
1668,110,2023-07-24,156,81,84.99
1669,112,2023-07-24,74,13,95.13
1670,113,2023-07-24,202,120,76.59
1671,114,2023-07-24,191,77,44.37
1672,115,2023-07-24,178,67,98.23
1673,116,2023-07-24,29,174,118.15
1674,117,2023-07-24,1,171,147.76
1675,118,2023-07-24,9,58,68.82
1676,122,2023-07-24,149,244,29.08
1677,124,2023-07-24,110,167,41.85
1678,126,2023-07-24,178,145,135.24
1679,127,2023-07-24,151,195,125.24
1680,128,2023-07-24,158,74,35.15
1681,131,2023-07-24,51,52,33.84
1682,132,2023-07-24,88,162,139.66
1683,133,2023-07-24,175,142,72.17
1684,134,2023-07-24,152,76,95.13
1685,135,2023-07-24,58,48,34.97
1686,137,2023-07-24,191,140,168.56
1687,141,2023-07-24,180,42,110.74
1688,144,2023-07-24,111,142,148.25
1689,145,2023-07-24,37,56,32.39
1690,147,2023-07-24,36,57,64.65
1691,149,2023-07-24,215,84,75.54
1692,150,2023-07-24,99,78,59.57
1693,153,2023-07-24,29,84,68.25
1694,154,2023-07-24,116,124,40.04
1695,155,2023-07-24,220,120,112.19
1696,157,2023-07-24,114,145,46.63
1697,158,2023-07-24,219,97,23.15
1698,159,2023-07-24,28,128,109.04
1699,161,2023-07-24,156,276,61.95
1700,162,2023-07-24,220,45,108.38
1701,163,2023-07-24,30,246,67.01
1702,166,2023-07-24,23,129,77.1
1703,167,2023-07-24,76,97,62.31
1704,168,2023-07-24,94,225,47.94
1705,169,2023-07-24,156,432,27.78
1706,1,2023-07-31,84,120,46.09
1707,2,2023-07-31,44,15,18.94
1708,4,2023-07-31,216,162,8.21
1709,5,2023-07-31,151,195,37.61
1710,7,2023-07-31,183,30,44.8
1711,9,2023-07-31,82,91,20.42
1712,10,2023-07-31,174,93,15.01
1713,11,2023-07-31,164,133,28.11
1714,13,2023-07-31,36,73,40.52
1715,14,2023-07-31,100,192,33.31
1716,15,2023-07-31,2,132,44.52
1717,16,2023-07-31,214,108,37.54
1718,17,2023-07-31,207,67,8.68
1719,19,2023-07-31,32,120,46.09
1720,20,2023-07-31,107,167,19.01
1721,21,2023-07-31,93,78,12.96
1722,22,2023-07-31,2,67,16.99
1723,23,2023-07-31,175,56,38.74
1724,26,2023-07-31,137,113,25.58
1725,27,2023-07-31,182,210,11.67
1726,29,2023-07-31,113,57,34.52
1727,30,2023-07-31,2,74,35.96
1728,31,2023-07-31,192,150,45.36
1729,33,2023-07-31,164,79,26.73
1730,35,2023-07-31,105,294,30.34
1731,38,2023-07-31,136,60,30.02
1732,39,2023-07-31,64,171,32.43
1733,42,2023-07-31,31,94,38.24
1734,44,2023-07-31,61,106,49.99
1735,46,2023-07-31,130,41,38.97
1736,47,2023-07-31,164,77,10.08
1737,49,2023-07-31,178,75,50.27
1738,50,2023-07-31,134,100,22.54
1739,57,2023-07-31,64,230,35.73
1740,58,2023-07-31,144,28,16.53
1741,59,2023-07-31,183,178,50.99
1742,60,2023-07-31,194,51,19.3
1743,61,2023-07-31,67,84,46.96
1744,62,2023-07-31,124,34,45.36
1745,67,2023-07-31,174,81,19.94
1746,68,2023-07-31,63,135,23.97
1747,72,2023-07-31,183,203,52.62
1748,73,2023-07-31,111,98,36.35
1749,74,2023-07-31,168,40,38.37
1750,75,2023-07-31,179,207,37.43
1751,76,2023-07-31,102,42,18.43
1752,78,2023-07-31,183,48,53.17
1753,81,2023-07-31,41,132,34.18
1754,82,2023-07-31,205,208,42.8
1755,84,2023-07-31,128,130,38.83
1756,87,2023-07-31,154,181,112.56
1757,90,2023-07-31,66,75,120.14
1758,92,2023-07-31,101,74,139.73
1759,93,2023-07-31,34,52,173.43
1760,94,2023-07-31,219,65,105.39
1761,97,2023-07-31,95,56,103.14
1762,98,2023-07-31,80,151,157.79
1763,99,2023-07-31,140,82,182.63
1764,102,2023-07-31,185,129,183.76
1765,103,2023-07-31,19,106,117.57
1766,105,2023-07-31,47,72,100.72
1767,106,2023-07-31,165,163,173.74
1768,108,2023-07-31,103,81,131.05
1769,112,2023-07-31,219,63,93.76
1770,113,2023-07-31,57,53,75.7
1771,114,2023-07-31,168,96,43.77
1772,116,2023-07-31,202,144,120.5
1773,117,2023-07-31,163,75,149.05
1774,119,2023-07-31,108,75,61.43
1775,122,2023-07-31,135,150,29.13
1776,124,2023-07-31,8,75,41.84
1777,125,2023-07-31,118,37,106.62
1778,126,2023-07-31,12,128,137.73
1779,128,2023-07-31,171,67,36.02
1780,129,2023-07-31,82,163,124.44
1781,130,2023-07-31,116,68,49.59
1782,131,2023-07-31,89,73,34.18
1783,132,2023-07-31,176,58,138.16
1784,133,2023-07-31,58,104,73.26
1785,137,2023-07-31,103,76,161.63
1786,139,2023-07-31,153,186,67.91
1787,141,2023-07-31,160,45,113.74
1788,144,2023-07-31,47,255,151.88
1789,147,2023-07-31,173,88,66.8
1790,148,2023-07-31,202,91,39.49
1791,149,2023-07-31,114,68,74.72
1792,150,2023-07-31,149,176,59.68
1793,152,2023-07-31,61,18,30.86
1794,154,2023-07-31,82,213,40.18
1795,155,2023-07-31,67,100,109.89
1796,156,2023-07-31,167,306,96.69
1797,157,2023-07-31,84,115,46.62
1798,158,2023-07-31,184,137,22.67
1799,160,2023-07-31,150,33,103.75
1800,161,2023-07-31,2,87,60.88
1801,163,2023-07-31,24,120,66.21
1802,165,2023-07-31,17,92,112.6
1803,166,2023-07-31,208,77,74.26
1804,167,2023-07-31,135,81,61.67
1805,168,2023-07-31,199,210,47.54
1806,169,2023-07-31,65,107,28.42
1807,4,2023-08-07,23,81,8.16
1808,5,2023-08-07,176,49,36.74
1809,9,2023-08-07,121,165,20.63
1810,11,2023-08-07,98,134,29.02
1811,13,2023-08-07,101,95,42.33
1812,14,2023-08-07,156,282,32.38
1813,15,2023-08-07,22,411,44.26
1814,16,2023-08-07,174,122,37.41
1815,19,2023-08-07,135,60,47.15
1816,20,2023-08-07,44,78,19.66
1817,22,2023-08-07,128,111,16.52
1818,24,2023-08-07,94,73,32.14
1819,27,2023-08-07,159,291,11.64
1820,28,2023-08-07,25,40,43.14
1821,31,2023-08-07,148,203,44.78
1822,32,2023-08-07,66,167,37.2
1823,33,2023-08-07,158,75,26.31
1824,38,2023-08-07,150,97,28.97
1825,39,2023-08-07,125,107,32.44
1826,44,2023-08-07,38,123,49.81
1827,46,2023-08-07,31,51,37.48
1828,47,2023-08-07,106,68,10.08
1829,50,2023-08-07,162,104,23.2
1830,51,2023-08-07,75,65,41.56
1831,53,2023-08-07,91,132,38.91
1832,54,2023-08-07,112,51,24.79
1833,56,2023-08-07,134,106,9.82
1834,57,2023-08-07,21,81,35.5
1835,58,2023-08-07,178,53,16.45
1836,60,2023-08-07,67,64,19.49
1837,62,2023-08-07,195,70,44.44
1838,63,2023-08-07,185,103,55.02
1839,67,2023-08-07,112,127,19.92
1840,69,2023-08-07,60,68,10.41
1841,70,2023-08-07,79,40,49.23
1842,72,2023-08-07,211,147,54.46
1843,73,2023-08-07,56,76,36.89
1844,75,2023-08-07,201,86,38.48
1845,77,2023-08-07,145,43,34.77
1846,79,2023-08-07,167,159,30.52
1847,81,2023-08-07,88,216,34.06
1848,82,2023-08-07,202,261,41.64
1849,83,2023-08-07,61,45,41.14
1850,84,2023-08-07,22,327,38.03
1851,86,2023-08-07,35,154,161.68
1852,87,2023-08-07,3,226,112.32
1853,88,2023-08-07,95,87,170.19
1854,90,2023-08-07,155,48,125.47
1855,91,2023-08-07,89,96,88.53
1856,92,2023-08-07,25,48,140.3
1857,96,2023-08-07,99,125,139.35
1858,98,2023-08-07,23,81,157.95
1859,99,2023-08-07,159,234,187.61
1860,102,2023-08-07,76,115,175.82
1861,108,2023-08-07,55,75,129.97
1862,109,2023-08-07,126,130,193.11
1863,111,2023-08-07,133,67,100.84
1864,114,2023-08-07,169,124,43.01
1865,115,2023-08-07,85,141,98.16
1866,117,2023-08-07,117,180,151.35
1867,119,2023-08-07,49,42,61.75
1868,120,2023-08-07,30,88,146.36
1869,121,2023-08-07,145,34,27.2
1870,124,2023-08-07,113,63,42.94
1871,126,2023-08-07,213,90,134.18
1872,127,2023-08-07,169,154,130.33
1873,128,2023-08-07,173,102,35.41
1874,129,2023-08-07,179,342,120.26
1875,130,2023-08-07,119,55,48.61
1876,132,2023-08-07,124,91,137.91
1877,133,2023-08-07,5,152,73.0
1878,135,2023-08-07,70,31,34.53
1879,136,2023-08-07,193,46,123.73
1880,137,2023-08-07,118,99,161.71
1881,139,2023-08-07,88,153,66.03
1882,144,2023-08-07,197,87,149.77
1883,147,2023-08-07,77,100,64.04
1884,149,2023-08-07,157,45,75.09
1885,153,2023-08-07,76,13,70.9
1886,154,2023-08-07,146,114,40.02
1887,155,2023-08-07,187,68,110.6
1888,156,2023-08-07,124,104,99.7
1889,158,2023-08-07,20,225,22.62
1890,159,2023-08-07,15,130,110.52
1891,160,2023-08-07,135,53,99.69
1892,161,2023-08-07,130,104,59.65
1893,162,2023-08-07,105,180,108.0
1894,163,2023-08-07,17,91,64.32
1895,164,2023-08-07,172,142,32.67
1896,165,2023-08-07,210,78,114.52
1897,166,2023-08-07,80,154,76.86
1898,168,2023-08-07,63,244,46.5
1899,169,2023-08-07,82,252,28.7
1900,3,2023-08-14,213,69,15.14
1901,5,2023-08-14,211,52,36.55
1902,7,2023-08-14,209,135,45.88
1903,8,2023-08-14,190,99,13.57
1904,10,2023-08-14,115,141,14.97
1905,13,2023-08-14,127,90,40.52
1906,15,2023-08-14,105,309,43.47
1907,16,2023-08-14,169,221,37.57
1908,18,2023-08-14,19,45,24.29
1909,19,2023-08-14,1,127,46.54
1910,20,2023-08-14,59,94,19.31
1911,22,2023-08-14,28,115,16.38
1912,24,2023-08-14,120,63,32.96
1913,25,2023-08-14,81,60,45.14
1914,26,2023-08-14,85,381,24.8
1915,27,2023-08-14,46,123,11.77
1916,28,2023-08-14,213,53,43.79
1917,30,2023-08-14,75,41,35.59
1918,31,2023-08-14,32,257,45.07
1919,34,2023-08-14,173,124,44.47
1920,35,2023-08-14,211,70,30.66
1921,38,2023-08-14,159,264,30.28
1922,39,2023-08-14,103,140,33.81
1923,42,2023-08-14,135,91,38.16
1924,44,2023-08-14,24,122,50.15
1925,47,2023-08-14,125,58,9.81
1926,48,2023-08-14,123,120,14.27
1927,50,2023-08-14,135,59,23.23
1928,51,2023-08-14,183,165,42.35
1929,52,2023-08-14,152,31,21.11
1930,53,2023-08-14,117,93,39.55
1931,54,2023-08-14,155,69,24.73
1932,55,2023-08-14,160,24,44.69
1933,57,2023-08-14,93,147,35.09
1934,59,2023-08-14,141,176,52.23
1935,60,2023-08-14,129,58,19.86
1936,62,2023-08-14,23,102,45.55
1937,63,2023-08-14,159,285,54.82
1938,65,2023-08-14,119,57,51.28
1939,67,2023-08-14,143,101,19.96
1940,68,2023-08-14,159,258,24.08
1941,70,2023-08-14,51,99,51.54
1942,72,2023-08-14,24,102,53.77
1943,73,2023-08-14,178,94,36.63
1944,74,2023-08-14,11,84,37.13
1945,77,2023-08-14,14,49,33.37
1946,78,2023-08-14,78,57,54.54
1947,79,2023-08-14,171,94,29.34
1948,81,2023-08-14,43,40,34.16
1949,82,2023-08-14,129,88,41.7
1950,86,2023-08-14,67,51,161.39
1951,87,2023-08-14,177,119,109.58
1952,88,2023-08-14,180,59,166.03
1953,90,2023-08-14,136,93,124.55
1954,93,2023-08-14,205,91,172.73
1955,94,2023-08-14,88,207,101.58
1956,95,2023-08-14,161,88,114.58
1957,96,2023-08-14,193,115,144.01
1958,98,2023-08-14,167,156,160.66
1959,99,2023-08-14,54,41,182.39
1960,100,2023-08-14,177,24,139.6
1961,101,2023-08-14,123,162,116.05
1962,102,2023-08-14,207,136,180.17
1963,103,2023-08-14,63,54,117.39
1964,104,2023-08-14,68,39,119.9
1965,106,2023-08-14,42,73,167.71
1966,107,2023-08-14,159,414,154.19
1967,110,2023-08-14,19,32,85.5
1968,115,2023-08-14,64,100,101.9
1969,118,2023-08-14,217,83,69.75
1970,119,2023-08-14,146,49,60.6
1971,122,2023-08-14,39,142,29.73
1972,123,2023-08-14,197,45,166.49
1973,124,2023-08-14,182,151,42.62
1974,126,2023-08-14,210,89,133.36
1975,128,2023-08-14,167,186,34.79
1976,129,2023-08-14,35,216,121.28
1977,131,2023-08-14,196,87,33.73
1978,132,2023-08-14,164,94,138.28
1979,133,2023-08-14,66,280,72.3
1980,136,2023-08-14,215,19,125.9
1981,137,2023-08-14,77,61,160.61
1982,139,2023-08-14,138,111,66.52
1983,140,2023-08-14,64,73,151.37
1984,141,2023-08-14,138,95,110.67
1985,143,2023-08-14,159,270,136.97
1986,144,2023-08-14,67,131,148.18
1987,146,2023-08-14,178,58,89.2
1988,147,2023-08-14,173,108,64.36
1989,149,2023-08-14,131,64,74.5
1990,150,2023-08-14,113,42,59.5
1991,156,2023-08-14,81,90,99.04
1992,157,2023-08-14,29,351,48.0
1993,158,2023-08-14,175,135,22.95
1994,162,2023-08-14,63,95,108.23
1995,163,2023-08-14,108,143,66.51
1996,165,2023-08-14,134,117,114.47
1997,167,2023-08-14,190,147,62.48
1998,168,2023-08-14,36,104,46.61
1999,169,2023-08-14,35,201,27.95
2000,1,2023-08-21,195,169,44.44
2001,3,2023-08-21,76,57,14.92
2002,4,2023-08-21,187,87,8.33
2003,6,2023-08-21,52,39,11.77
2004,7,2023-08-21,139,35,46.06
2005,8,2023-08-21,104,37,13.31
2006,10,2023-08-21,19,239,14.92
2007,11,2023-08-21,188,135,28.93
2008,14,2023-08-21,78,174,32.67
2009,15,2023-08-21,173,162,43.75
2010,16,2023-08-21,54,111,37.09
2011,19,2023-08-21,218,49,47.15
2012,20,2023-08-21,20,174,19.18
2013,22,2023-08-21,215,93,16.7
2014,24,2023-08-21,33,90,33.07
2015,26,2023-08-21,29,417,25.32
2016,27,2023-08-21,109,94,11.75
2017,28,2023-08-21,8,147,45.27
2018,31,2023-08-21,154,232,46.1
2019,32,2023-08-21,217,60,36.71
2020,33,2023-08-21,119,50,26.35
2021,35,2023-08-21,8,172,29.94
2022,38,2023-08-21,205,158,28.8
2023,39,2023-08-21,110,248,33.31
2024,40,2023-08-21,218,46,10.12
2025,42,2023-08-21,148,250,38.2
2026,44,2023-08-21,14,128,50.43
2027,50,2023-08-21,19,117,22.18
2028,51,2023-08-21,51,57,42.53
2029,57,2023-08-21,103,93,34.32
2030,59,2023-08-21,147,43,52.53
2031,60,2023-08-21,154,117,19.52
2032,61,2023-08-21,113,100,46.97
2033,63,2023-08-21,214,117,56.34
2034,64,2023-08-21,204,98,17.61
2035,65,2023-08-21,93,91,50.08
2036,66,2023-08-21,128,17,46.17
2037,67,2023-08-21,105,288,19.94
2038,68,2023-08-21,100,201,23.45
2039,69,2023-08-21,35,61,10.47
2040,70,2023-08-21,136,78,51.44
2041,72,2023-08-21,128,81,53.66
2042,73,2023-08-21,88,213,36.96
2043,75,2023-08-21,102,67,38.16
2044,77,2023-08-21,51,28,33.42
2045,78,2023-08-21,172,86,52.81
2046,82,2023-08-21,119,139,42.47
2047,84,2023-08-21,133,121,37.86
2048,86,2023-08-21,211,65,164.33
2049,87,2023-08-21,153,264,113.37
2050,90,2023-08-21,70,88,121.86
2051,93,2023-08-21,197,17,170.54
2052,95,2023-08-21,98,54,110.13
2053,96,2023-08-21,73,239,140.16
2054,97,2023-08-21,18,98,101.5
2055,98,2023-08-21,26,288,156.97
2056,99,2023-08-21,188,74,182.08
2057,100,2023-08-21,133,30,139.16
2058,102,2023-08-21,16,253,175.36
2059,104,2023-08-21,215,39,115.84
2060,106,2023-08-21,88,273,169.32
2061,107,2023-08-21,164,97,152.75
2062,108,2023-08-21,10,174,134.23
2063,109,2023-08-21,101,148,191.08
2064,111,2023-08-21,181,109,101.15
2065,112,2023-08-21,120,37,92.8
2066,114,2023-08-21,160,82,43.71
2067,115,2023-08-21,205,172,98.76
2068,118,2023-08-21,201,43,69.24
2069,121,2023-08-21,195,79,27.34
2070,122,2023-08-21,115,122,29.94
2071,123,2023-08-21,121,270,162.45
2072,125,2023-08-21,10,28,102.58
2073,126,2023-08-21,43,135,135.41
2074,129,2023-08-21,62,147,123.46
2075,130,2023-08-21,185,76,49.98
2076,133,2023-08-21,201,198,69.55
2077,134,2023-08-21,8,108,96.64
2078,135,2023-08-21,5,46,34.4
2079,137,2023-08-21,149,106,161.58
2080,141,2023-08-21,96,60,112.44
2081,144,2023-08-21,189,128,148.59
2082,146,2023-08-21,31,55,91.53
2083,147,2023-08-21,190,133,63.87
2084,148,2023-08-21,144,58,40.6
2085,150,2023-08-21,33,111,58.73
2086,154,2023-08-21,179,283,38.32
2087,155,2023-08-21,112,58,109.76
2088,156,2023-08-21,199,237,99.95
2089,157,2023-08-21,132,190,47.24
2090,161,2023-08-21,67,98,61.92
2091,162,2023-08-21,119,16,107.57
2092,163,2023-08-21,8,196,65.63
2093,164,2023-08-21,2,42,33.36
2094,166,2023-08-21,138,142,76.24
2095,168,2023-08-21,47,219,48.63
2096,1,2023-08-28,117,171,45.94
2097,2,2023-08-28,159,36,18.52
2098,3,2023-08-28,204,44,14.87
2099,4,2023-08-28,176,72,8.27
2100,6,2023-08-28,56,55,12.02
2101,8,2023-08-28,67,11,13.17
2102,11,2023-08-28,154,162,28.21
2103,15,2023-08-28,106,107,45.31
2104,16,2023-08-28,134,156,37.28
2105,17,2023-08-28,203,49,8.62
2106,20,2023-08-28,212,53,19.5
2107,21,2023-08-28,96,51,12.59
2108,23,2023-08-28,49,52,39.47
2109,24,2023-08-28,193,70,32.79
2110,26,2023-08-28,104,151,25.23
2111,27,2023-08-28,177,97,12.01
2112,28,2023-08-28,136,40,43.02
2113,29,2023-08-28,159,75,35.2
2114,30,2023-08-28,87,69,35.75
2115,31,2023-08-28,93,137,46.02
2116,34,2023-08-28,110,91,45.14
2117,35,2023-08-28,56,89,30.82
2118,36,2023-08-28,26,194,9.56
2119,39,2023-08-28,41,351,32.65
2120,41,2023-08-28,44,21,52.33
2121,42,2023-08-28,193,82,39.41
2122,44,2023-08-28,138,185,49.97
2123,49,2023-08-28,166,62,50.23
2124,51,2023-08-28,26,297,41.2
2125,53,2023-08-28,178,86,38.91
2126,57,2023-08-28,113,144,34.34
2127,60,2023-08-28,42,75,18.95
2128,61,2023-08-28,73,77,46.05
2129,62,2023-08-28,142,50,46.0
2130,63,2023-08-28,21,114,55.59
2131,65,2023-08-28,5,57,49.39
2132,67,2023-08-28,143,98,19.43
2133,68,2023-08-28,164,53,23.55
2134,70,2023-08-28,46,77,49.29
2135,71,2023-08-28,26,30,39.51
2136,72,2023-08-28,212,99,52.98
2137,73,2023-08-28,197,93,37.35
2138,74,2023-08-28,148,61,37.24
2139,75,2023-08-28,183,180,38.05
2140,76,2023-08-28,219,25,18.21
2141,77,2023-08-28,108,37,34.84
2142,82,2023-08-28,113,119,43.08
